FromAccount,ToAccount,Amount,IsFraud,IsCycleFraud
981,50976,481149.23,0,0
982,50977,457680.44,0,0
983,50978,611658.38,0,0
984,50979,743428.35,0,0
985,50980,973014.74,0,0
986,50981,847483.05,0,0
987,50982,221996.27,0,0
988,50983,236450.08,0,0
989,50984,927216.84,0,0
990,50985,1535729.86,0,0
991,50986,3060.88,0,0
992,50987,420475.48,0,0
993,50988,48814.67,0,0
994,50989,1361465.93,0,0
995,50990,322345.1,0,0
996,50991,417644.1,0,0
997,50992,313904.89,0,0
998,50993,931150.27,0,0
999,50994,3218900.48,0,0
1000,50995,213330.53,0,0
1001,50996,98344.0,0,0
1002,50997,155146.1,0,0
1003,50998,44636.14,0,0
1004,50999,843452.48,0,0
1005,51000,320916.38,0,0
1006,51001,742669.14,0,0
1007,51002,149342.83,0,0
1008,51003,1412588.3,0,0
1009,51004,235416.88,0,0
1010,51005,252224.89,0,0
1011,51006,335884.53,0,0
1012,51007,207475.1,0,0
1013,51008,570166.15,0,0
1014,51009,2422491.32,0,0
1015,51010,33163.06,0,0
1016,51011,603876.17,0,0
1017,51012,51871.08,0,0
1018,51013,115226.11,0,0
1019,51014,70696.74,1,0
1020,51015,461500.34,0,0
1021,51016,365987.66,0,0
1022,51017,1755250.82,0,0
1023,51018,455180.12,0,0
1024,51019,530235.52,0,0
1025,51020,270211.59,0,0
1026,51021,788188.92,0,0
1027,51022,230205.84,0,0
1028,51023,446584.73,0,0
1029,51024,3309777.8,0,0
1030,51025,326250.51,1,0
1031,51026,91570.0,0,0
1032,51027,2041251.09,0,0
1033,51028,639373.94,0,0
1034,51029,678982.08,0,0
1035,51030,907667.21,0,0
1036,51031,538532.6,0,0
1037,50034,2287475.49,0,0
1038,51032,31172.33,0,0
1039,51033,2634259.54,0,0
1040,51034,31713.29,0,0
1041,51035,787808.6,0,0
1042,51036,57794.62,0,0
1043,51037,96358.24,0,0
1044,51038,294496.39,0,0
1045,51039,1802705.01,0,0
1046,51040,1067610.23,0,0
1047,51041,180096.74,0,0
1048,51042,702866.61,0,0
1049,51043,592132.74,0,0
1050,51044,3463761.37,0,0
1051,51045,978586.16,0,0
1052,51046,36244.44,0,0
1053,51047,138505.11,0,0
1054,51048,130097.5,0,0
1055,51049,539493.97,0,0
1056,51050,2463735.3,0,0
1057,51051,128178.35,0,0
1058,51052,64638.39,0,0
1059,51053,309594.41,0,0
1060,51054,1345520.93,0,0
1061,51055,192237.4,0,0
1062,51056,505270.99,0,0
1063,51057,3103120.6,0,0
1064,51058,80704.76,0,0
1065,51059,581075.16,0,0
1066,51060,60206.91,0,0
1067,51061,619850.44,0,0
1068,51062,215425.5,0,0
1069,51063,518088.18,0,0
1070,51064,1477435.15,0,0
1071,51065,8528.99,0,0
1072,51066,1289522.41,0,0
1073,51067,61601.71,0,0
1074,51068,781412.02,0,0
1075,51069,387978.47,0,0
1076,51070,290425.8,0,0
1077,51071,535362.91,0,0
1078,51072,567879.07,0,0
1079,51073,639413.26,0,0
1080,51074,3166062.27,0,0
1081,51075,973526.54,0,0
1082,51076,446559.8,0,0
1083,51077,1081930.59,0,0
1084,51078,51059.32,0,0
1085,51079,185789.29,0,0
1086,51080,6375.37,0,0
1087,51081,22637.32,0,0
1088,51082,38743.49,0,0
1089,51083,283499.41,0,0
1090,51084,318076.55,0,0
1091,51085,202314.52,0,0
1092,51086,315757.15,0,0
1093,51087,671173.06,0,0
1094,51088,539235.65,0,0
1095,51089,1061863.47,0,0
1096,51090,201300.58,0,0
1097,51091,1558667.27,0,0
1098,51092,1174689.67,0,0
1099,51093,187820.42,0,0
1100,51094,410556.31,0,0
1101,51095,25374.14,0,0
1102,51096,11972.31,0,0
1103,51097,323948.7,0,0
1104,51098,504636.93,0,0
1105,51099,656085.08,0,0
1106,51100,40555.64,0,0
1107,51101,103791.43,0,0
1108,51102,1217260.76,0,0
1109,51103,477776.42,0,0
1110,51104,547906.73,0,0
1111,51105,826955.4,0,0
1112,51106,450554.99,0,0
1113,51107,127932.49,0,0
1114,51108,457601.01,0,0
1115,51109,690222.6,0,0
1116,51110,204596.99,0,0
1117,51111,378609.78,0,0
1118,51112,1812655.29,0,0
1119,51113,75073.06,0,0
1120,51114,3967034.4,0,0
1121,51115,226924.47,0,0
1122,51116,128257.97,0,0
1123,51117,1576450.19,0,0
1124,51118,670173.99,0,0
1125,51119,912074.7,0,0
1126,51120,224807.74,0,0
1127,51121,957976.08,0,0
1128,51122,262566.21,0,0
1129,51123,755531.66,0,0
1130,51124,647653.11,0,0
1131,51125,1448045.25,0,0
1132,51126,570295.96,0,0
1133,51127,761622.47,0,0
1134,51128,665171.82,0,0
1135,51129,738044.29,0,0
1136,51130,1980820.55,0,0
1137,51131,1072061.13,0,0
1138,51132,1610627.94,0,0
1139,51133,247940.69,0,0
1140,51134,248916.13,0,0
1141,51135,140263.77,0,0
1142,51136,48632.53,0,0
1143,51137,202542.35,0,0
1144,51138,3247334.16,0,0
1145,51139,158098.76,0,0
1146,51140,1249234.3,0,0
1147,51141,145633.12,0,0
1148,51142,252900.78,0,0
1149,51143,444022.77,0,0
1150,51144,2384032.8,0,0
1151,51145,70983.55,0,0
1152,51146,1681919.82,0,0
1153,51147,1736826.37,0,0
1154,51148,537534.34,0,0
1155,51149,1247538.88,0,0
1156,51150,1017056.92,0,0
1157,51151,1889878.4,0,0
1158,51152,1374651.46,0,0
1159,51153,599256.29,0,0
1160,51154,787960.95,0,0
1161,51155,659718.92,0,0
1162,51156,618428.41,0,0
1163,51157,3553.89,0,0
1164,51158,196163.57,0,0
1165,51159,941267.22,0,0
1166,51160,808479.79,0,0
1167,51161,1928.91,0,0
1168,51162,2693895.98,0,0
1169,51163,812690.8,0,0
1170,51164,94090.78,0,0
1171,51165,15025.47,0,0
1172,51166,264265.8,0,0
1173,51167,257768.74,0,0
1174,51168,259951.53,0,0
1175,51169,25297.94,0,0
1176,51170,433824.51,0,0
1177,51171,488016.3,0,0
1178,51172,311685.89,0,0
1179,51173,476691.75,0,0
1180,51174,1199128.85,0,0
1181,51175,197814.56,0,0
1182,51176,764188.48,0,0
1183,51177,359756.11,0,0
1184,51178,1170941.37,0,0
1185,51179,107422.86,0,0
1186,51180,250075.98,0,0
1187,51181,90213.54,0,0
1188,51182,650294.49,0,0
1189,51183,1331224.3,0,0
1190,51184,232743.36,0,0
1191,50077,2004122.42,0,0
1192,51185,922437.64,0,0
1193,51186,273581.45,0,0
1194,51187,131284.24,0,0
1195,51188,103865.63,0,0
1196,51189,40507.55,0,0
1197,51190,638369.16,0,0
1198,51191,1412129.34,0,0
1199,51192,876492.68,0,0
1200,51193,1632103.63,0,0
1201,51194,165551.42,0,0
1202,51195,1300070.47,0,0
1203,51196,41815.88,0,0
1204,51197,172871.31,0,0
1205,51198,194885.35,0,0
1206,51199,569353.04,0,0
1207,51200,1614056.6,0,0
1208,51201,737512.17,0,0
1209,51202,251153.11,0,0
1210,51203,336757.69,0,0
1211,51204,5652438.14,0,0
1212,51205,273933.83,0,0
1213,51206,19733.5,0,0
1214,51207,255393.4,0,0
1215,51208,168949.76,0,0
1216,51209,315234.34,0,0
1217,51210,843169.09,0,0
1218,51211,57512.51,0,0
1219,51212,2532553.63,0,0
1220,51213,59154.32,0,0
1221,51214,240190.43,0,0
1222,51215,1462885.56,0,0
1223,51216,4953763.88,0,0
1224,51217,182796.13,0,0
1225,51218,180406.26,0,0
1226,51219,782124.72,0,0
1227,51220,668570.47,0,0
1228,51221,236372.58,0,0
1229,51222,689355.61,0,0
1230,51223,1716556.39,0,0
1231,51224,751188.63,0,0
1232,51225,635674.91,0,0
1233,51226,125034.93,0,0
1234,51227,600849.36,0,0
1235,51228,1366939.25,0,0
1236,51229,3858550.82,0,0
1237,51230,1303836.44,0,0
1238,51231,233694.77,0,0
1239,51232,622144.81,0,0
1240,51233,752601.01,0,0
1241,51234,260696.48,0,0
1242,51235,99136.57,0,0
1243,51236,574439.83,0,0
1244,51237,47355.82,0,0
1245,51238,246298.44,0,0
1246,51239,62320.16,0,0
1247,51240,589905.51,0,0
1248,51241,1215573.17,0,0
1249,51242,1871480.66,0,0
1250,51243,421032.91,0,0
1251,51244,410796.24,0,0
1252,51245,8267760.5,1,0
1253,51246,138923.49,0,0
1254,51247,726555.61,0,0
1255,51248,947384.94,0,0
1256,51249,819886.96,0,0
1257,51250,3686888.97,0,0
1258,51251,681431.96,0,0
1259,51252,89677.05,0,0
1260,51253,866600.27,0,0
1261,51254,1329207.64,0,0
1262,51255,2414234.65,0,0
1263,51256,383985.74,0,0
1264,51257,1072158.27,0,0
1265,51258,494491.54,0,0
1266,51259,164783.83,0,0
1267,51260,667775.28,0,0
1268,51261,638727.03,0,0
1269,51262,4593177.09,0,0
1270,51263,32958.17,0,0
1271,51264,98792.45,0,0
1272,51265,278684.16,0,0
1273,51266,810191.46,0,0
1274,51267,3345716.86,0,0
1275,51268,1161469.03,0,0
1276,51269,302952.66,0,0
1277,51270,1029621.33,0,0
1278,51271,336207.97,0,0
1279,51272,418266.89,0,0
1280,51273,1611956.25,0,0
1281,51274,1122498.43,0,0
1282,51275,212299.95,0,0
1283,51276,94080.11,0,0
1284,51277,11988065.84,0,0
1285,51278,377557.14,0,0
1286,51279,583377.67,0,0
1287,51280,6030056.81,0,0
1288,51281,892407.59,0,0
1289,51282,631565.07,0,0
1290,51283,1382957.83,0,0
1291,51284,10000000.0,0,0
1292,51285,3015016.11,0,0
1293,51286,17613775.83,0,0
1294,51287,760448.75,0,0
1295,51288,1904880.4,0,0
1296,51289,11542.06,0,0
1297,51290,1244893.34,0,0
1298,51291,71314.03,0,0
1299,51292,550661.5,0,0
1300,51293,2207898.65,0,0
1301,51294,1225617.89,0,0
1302,51295,68306.8,0,0
1303,51296,471911.69,0,0
1304,51297,1253851.02,0,0
1305,51298,21347.11,0,0
1306,51299,66243.66,0,0
1307,51300,141348.97,0,0
1308,51301,40436.14,0,0
1309,51302,1868359.12,0,0
1310,51303,53927.76,0,0
1311,51304,54561579.68,0,0
1312,51305,63127.68,0,0
1313,51306,2198233.86,0,0
1314,51307,2104911.27,0,0
1315,51308,2247053.79,0,0
1316,51309,1972785.41,0,0
1317,51310,817225.35,0,0
1318,51311,783521.59,0,0
1319,51312,1308590.21,0,0
1320,51313,68564.69,0,0
1321,51314,757854.07,0,0
1322,51315,1158241.45,0,0
1323,50801,890823.85,0,0
1324,51316,203694.73,0,0
1325,51317,1708270.0,0,0
1326,51318,1459492.24,0,0
1327,51319,81988.28,0,0
1328,51320,482967.46,0,0
1329,51321,90596.77,0,0
1330,51322,574243.56,0,0
1331,51323,2784561.8,0,0
1332,51324,846054.55,0,0
1333,51325,236408.15,0,0
1334,51326,2081133.77,0,0
1335,51327,1111973.33,0,0
1336,51328,72637.44,0,0
1337,51329,80458.27,0,0
1338,51330,688565.66,0,0
1339,51331,1896768.98,0,0
1340,51332,2925771.8,0,0
1341,51333,1734098.19,0,0
1342,51334,122695.05,0,0
1343,51335,145251.04,0,0
1344,51336,1208524.3,0,0
1345,51337,2013686.28,0,0
1346,51338,239089.89,0,0
1347,51339,403340.94,0,0
1348,51340,1144484.32,0,0
1349,51341,515411.1,0,0
1350,51342,180661.9,0,0
1351,51343,612704.64,0,0
1352,51344,952845.41,0,0
1353,51345,60800.51,0,0
1354,51346,264892.46,0,0
1355,51347,749284.95,0,0
1356,51348,246173.12,0,0
1357,51349,864274.81,0,0
1358,51350,1919022.57,0,0
1359,51351,54200.81,0,0
1360,51352,580510.55,0,0
1361,51353,113756.44,0,0
1362,51354,146377.86,0,0
1363,51355,274648.15,0,0
1364,51356,743639.29,0,0
1365,51357,323144.11,0,0
1366,51358,629503.27,0,0
1367,51359,247567.95,0,0
1368,51360,882268.72,0,0
1369,51361,646108.16,0,0
1370,51362,1005896.18,0,0
1371,51363,1604959.02,0,0
1372,51364,1318284.7,0,0
1373,51365,184611.96,0,0
1374,51366,307136.14,0,0
1375,51367,187186.29,0,0
1376,51368,706480.33,0,0
1377,51369,621880.64,0,0
1378,51370,184424.06,0,0
1379,51371,149725.91,0,0
1380,51372,26850.89,0,0
1381,51373,772194.59,0,0
1382,51374,2095883.73,0,0
1383,51375,300651.31,0,0
1384,51376,56756.43,0,0
1385,51377,333633.67,0,0
1386,51378,96367.94,0,0
1387,51379,662036.42,0,0
1388,51380,150165.78,0,0
1389,51381,1170823.23,0,0
1390,51382,1076429.48,0,0
1391,51383,288080.99,0,0
1392,51384,1498209.91,0,0
1393,51385,655950.04,0,0
1394,51386,109140.15,0,0
1395,51387,603915.31,0,0
1396,51388,1768230.5,0,0
1397,51389,225089.08,0,0
1398,51390,924908.83,0,0
1399,51391,76094.73,0,0
1400,51392,716731.38,0,0
1401,51393,152267.5,0,0
1402,51394,503233.47,0,0
1403,51395,204703.93,0,0
1404,51396,16755.07,0,0
1405,51397,1792409.27,0,0
1406,51398,568028.73,0,0
1407,51399,354843.22,0,0
1408,51400,737994.55,0,0
1409,51401,5412367.03,0,0
1410,51402,70261.95,0,0
1411,51403,1335015.86,0,0
1412,51404,514226.55,0,0
1413,51405,40639589.17,0,0
1414,51406,279302.88,0,0
1415,51407,31830.04,0,0
1416,51408,726292.23,0,0
1417,51409,37108.01,0,0
1418,51410,1484790.24,0,0
1419,51411,204714.0,0,0
1420,51412,2433151.9,0,0
1421,51413,665985.15,0,0
1422,51414,105433.26,0,0
1423,50703,526439.09,0,0
1424,51415,280643.31,0,0
1425,51416,1291320.44,0,0
1426,51417,119571.34,0,0
1427,51418,383264.48,0,0
1428,51419,1917307.07,0,0
1429,51420,479241.45,0,0
1430,51421,682687.25,0,0
1431,51422,114702.88,0,0
1432,51423,920389.12,0,0
1433,51424,516071.24,0,0
1434,51425,763666.02,0,0
1435,51426,481223.77,0,0
1436,51427,40414.91,0,0
1437,51428,91874.65,0,0
1438,51429,444856.91,0,0
1439,51430,419201.87,0,0
1440,51431,553244.45,0,0
1441,51432,851533.11,0,0
1442,51433,10000000.0,0,0
1443,51434,576437.1,0,0
1444,51435,136204.69,0,0
1445,51436,2819958.65,0,0
1446,51437,3860271.31,0,0
1447,51438,265172.51,0,0
1448,51439,356340.96,0,0
1449,51440,595485.06,0,0
1450,51441,1433705.56,0,0
1451,51442,1064087.68,0,0
1452,51443,928988.71,0,0
1453,51444,1192756.78,0,0
1454,51445,975580.96,0,0
1455,51446,2389919.89,0,0
1456,51447,119882.32,0,0
1457,51448,398118.13,0,0
1458,51449,663355.54,0,0
1459,51450,587942.78,0,0
1460,51451,472294.03,0,0
1461,51452,515313.84,0,0
1462,51453,646691.54,0,0
1463,51454,427846.8,0,0
1464,51455,3861.86,0,0
1465,51456,540623.12,0,0
1466,51457,722418.5,0,0
1467,51458,228197.14,0,0
1468,51459,511496.35,0,0
1469,51460,408047.25,0,0
1470,51461,236945.88,0,0
1471,51462,267602.49,0,0
1472,51463,1819632.46,0,0
1473,51464,1080735.9,0,0
1474,51465,758680.87,0,0
1475,51466,74548.12,0,0
1476,51467,1416474.11,0,0
1477,51468,159268.32,0,0
1478,51469,1102890.6,0,0
1479,51470,504433.11,0,0
1480,51471,1071738.88,0,0
1481,51472,1276187.63,0,0
1482,51473,939394.82,0,0
1483,51474,1799537.64,0,0
1484,51475,664325.35,0,0
1485,51476,685719.9,0,0
1486,51477,939724.19,0,0
1487,51478,44410.48,0,0
1488,51479,1242310.49,0,0
1489,51480,1721485.72,0,0
1490,51481,206562.15,0,0
1491,51482,1139319.21,0,0
1492,51483,204389.03,0,0
1493,51484,374765.48,0,0
1494,51485,337397.97,0,0
1495,51486,92012.24,0,0
1496,51487,10241.57,0,0
1497,51488,1180974.04,0,0
1498,51489,1719579.64,0,0
1499,51490,219971.67,0,0
1500,51491,321201.77,0,0
1501,51492,740832.53,0,0
1502,51493,3154165.53,0,0
1503,51494,1826965.02,0,0
1504,51495,250408.68,0,0
1505,51496,1489877.17,0,0
1506,51497,171154.91,0,0
1507,51498,268184.07,0,0
1508,51499,582838.54,0,0
1509,51500,1361078.21,0,0
1510,51501,739587.95,0,0
1511,51502,365948.87,0,0
1512,51503,648214.66,0,0
1513,51504,59618.13,0,0
1514,51505,2825165.16,0,0
1515,50373,696013.97,0,0
1516,51506,590979.85,0,0
1517,51507,533890.31,0,0
1518,51508,581434.35,0,0
1519,51509,66402.03,0,0
1520,51510,290412.61,0,0
1521,51511,143416.88,0,0
1522,51512,24753.14,0,0
1523,51513,1051600.88,0,0
1524,51514,81230.59,0,0
1525,51515,84815.74,0,0
1526,51516,103378.85,0,0
1527,51517,1855153.55,0,0
1528,51518,1171437.04,0,0
1529,51519,520202.32,0,0
1530,51520,1278205.5,0,0
1531,51521,146624.64,0,0
1532,51522,186969.45,0,0
1533,51523,967923.45,0,0
1534,51524,1564361.28,0,0
1535,51525,6269958.93,0,0
1536,51526,293414.97,0,0
1537,51527,2989591.18,0,0
1538,51528,620200.52,0,0
1539,51529,1309430.04,0,0
1540,51530,773802.22,0,0
1541,51531,50647.06,0,0
1542,51532,343634.12,0,0
1543,51533,354622.53,0,0
1544,51534,250733.77,0,0
1545,51535,130931.54,0,0
1546,51536,3101200.13,0,0
1547,51537,227358.19,0,0
1548,51538,642557.58,0,0
1549,51539,1462054.05,0,0
1550,51540,610318.31,0,0
1551,51541,140344.15,0,0
1552,51542,2752718.09,0,0
1553,51543,381056.69,0,0
1554,51544,262568.12,0,0
1555,51545,240603.45,0,0
1556,51546,214247.22,0,0
1557,51547,961576.81,0,0
1558,51548,455728.83,0,0
1559,51549,228546.19,0,0
1560,51550,497342.39,0,0
1561,51551,2789146.75,0,0
1562,51552,1117663.96,0,0
1563,51553,161927.84,0,0
1564,51554,118564.41,0,0
1565,51555,12771.99,0,0
1566,51556,139201.46,0,0
1567,51557,325162.53,0,0
1568,51558,107139.11,0,0
1569,51559,118351.15,0,0
1570,51560,823552.33,0,0
1571,51561,184142.75,0,0
1572,51562,44728.12,0,0
1573,51563,689997.51,0,0
1574,51564,1615696.03,0,0
1575,51565,535792.78,0,0
1576,51566,405204.07,0,0
1577,51567,28714.24,0,0
1578,51568,381916.77,0,0
1579,51569,738057.64,0,0
1580,51570,1411324.78,0,0
1581,51571,3865229.13,0,0
1582,51572,423633.98,0,0
1583,51573,530376.64,0,0
1584,51574,672234.56,0,0
1585,51575,393804.32,0,0
1586,51576,391494.86,0,0
1587,51577,946818.59,0,0
1588,51578,232349.35,0,0
1589,51579,222175.04,0,0
1590,51580,989426.98,0,0
1591,51581,208419.18,0,0
1592,51582,1006081.34,0,0
1593,51583,507995.79,0,0
1594,51584,215682.5,0,0
1595,51585,577347.96,0,0
1596,51586,636006.36,0,0
1597,51587,590554.74,0,0
1598,51588,406949.81,0,0
1599,51589,818008.91,0,0
1600,51590,1558575.05,0,0
1601,51591,1045573.57,0,0
1602,51592,220358.23,0,0
1603,51593,489365.85,0,0
1604,51594,357927.88,0,0
1605,51595,4186072.09,0,0
1606,51596,1046818.95,0,0
1607,51597,411364.78,0,0
1608,51598,361557.91,0,0
1609,51599,903970.7,0,0
1610,51600,541799.33,0,0
1611,51601,200220.85,0,0
1612,51602,460273.37,0,0
1613,51603,553764.8,0,0
1614,51604,1205482.64,0,0
1615,51605,114840.77,0,0
1616,51606,188166.87,0,0
1617,51607,62932.65,0,0
1618,51608,94567.77,0,0
1619,51609,810561.98,0,0
1620,51610,1009190.57,0,0
1621,51611,508155.6,0,0
1622,51612,347088.6,0,0
1623,51613,825977.56,0,0
1624,51614,635555.26,0,0
1625,51615,118385.21,0,0
1626,51616,350197.45,0,0
1627,51617,227767.4,0,0
1628,51618,504346.51,0,0
1629,51619,270170.64,0,0
1630,51620,10000000.0,0,0
1631,51621,470343.05,0,0
1632,51622,855622.77,0,0
1633,51623,1020355.09,0,0
1634,51624,618119.73,0,0
1635,51625,447989.75,0,0
1636,51626,1364783.71,0,0
1637,51627,315330.18,0,0
1638,51628,355661.37,0,0
1639,51629,132281.34,0,0
1640,51630,1656736.02,0,0
1641,51631,128326.55,0,0
1642,51632,274305.27,0,0
1643,51633,127819.09,0,0
1644,51634,1133834.82,0,0
1645,51635,629356.94,0,0
1646,51636,366184.76,0,0
1647,51637,787474.34,0,0
1648,51638,238752.06,0,0
1649,51639,112497.33,0,0
1650,51640,121754.29,0,0
1651,51641,163007.5,0,0
1652,51642,678584.52,0,0
1653,51643,450780.54,0,0
1654,51644,648841.41,0,0
1655,51645,2363619.68,0,0
1656,51646,288504.98,0,0
1657,51647,459168.31,0,0
1658,51648,199018.71,0,0
1659,51649,520760.4,0,0
1660,51650,672443.95,0,0
1661,51651,31296.68,0,0
1662,51652,318184.55,0,0
1663,51653,2323652.39,0,0
1664,51654,3001590.96,0,0
1665,51655,270953.95,0,0
1666,51656,279291.98,0,0
1667,51657,193245.55,0,0
1668,51658,2002725.94,0,0
1669,51659,451878.54,0,0
1670,51660,495451.22,0,0
1671,51661,104679.35,0,0
1672,51662,385769.0,0,0
1673,51663,243403.2,0,0
1674,51664,1814172.55,0,0
1675,51665,379575.64,0,0
1676,51666,207401.85,0,0
1677,51667,67061.88,0,0
1678,51668,2697122.86,0,0
1679,51669,2420494.86,0,0
1680,51670,1579268.72,0,0
1681,51671,264207.82,0,0
1682,51672,213528.91,0,0
1683,51673,1218718.49,0,0
1684,51674,26730.37,0,0
1685,51675,1058746.08,0,0
1686,51676,335956.8,0,0
1687,51677,2613509.29,0,0
1688,51678,989486.02,0,0
1689,51679,186582.59,0,0
1690,51680,32614.58,0,0
1691,51681,495779.11,0,0
1692,51682,219657.16,0,0
1693,51683,55116.05,0,0
1694,51684,423988.42,0,0
1695,51685,387301.78,0,0
1696,51686,1736701.85,0,0
1697,51687,3498161.12,0,0
1698,51688,477863.47,0,0
1699,51689,347697.23,0,0
1700,51690,1299412.5,0,0
1701,51691,699062.66,0,0
1702,51692,10000000.0,0,0
1703,51693,2746115.21,0,0
1704,51694,543717.54,0,0
1705,51695,1207.82,0,0
1706,51696,1654300.15,0,0
1707,51697,445644.73,0,0
1708,51698,1413907.91,0,0
1709,51699,412756.44,0,0
1710,51700,315848.58,0,0
1711,51701,25754.74,0,0
1712,51702,183221.34,0,0
1713,51703,407275.43,1,0
1714,51704,897824.6,0,0
1715,51705,330828.93,0,0
1716,51706,753578.4,0,0
1717,51707,1831132.09,0,0
1718,51708,1051222.97,0,0
1719,51709,231235.79,0,0
1720,51710,1824376.4,0,0
1721,51711,742249.85,0,0
1722,51712,1002352.33,0,0
1723,51713,59877.3,0,0
1724,51714,314663.79,0,0
1725,51715,1587791.18,0,0
1726,51716,285248.12,0,0
1727,51717,447288.63,0,0
1728,51718,227443.17,0,0
1729,51719,1413538.87,0,0
1730,51720,364446.28,0,0
1731,51721,1906977.9,0,0
1732,51722,1594893.26,0,0
1733,51723,1281772.97,0,0
1734,51724,363080.31,0,0
1735,51725,784186.96,0,0
1736,51726,598343.44,0,0
1737,51727,414060.31,0,0
1738,51728,103615.04,0,0
1739,51729,2731862.02,0,0
1740,51730,349206.09,0,0
1741,51731,204929.74,0,0
1742,51732,1156744.73,0,0
1743,51733,347073.58,0,0
1744,51734,59564.76,0,0
1745,51735,2030733.77,0,0
1746,51736,1291351.16,0,0
1747,51737,35980.95,0,0
1748,51738,146331.9,0,0
1749,51739,693876.83,0,0
1750,51740,2085862.48,0,0
1751,51741,1752329.76,0,0
1752,51742,257874.3,0,0
1753,51743,1388906.64,0,0
1754,51744,182173.74,0,0
1755,51745,1510364.71,0,0
1756,51746,959975.19,0,0
1757,51747,181748.56,0,0
1758,51748,1120237.89,0,0
1759,51749,321298.57,0,0
1760,51750,85365.29,0,0
1761,51751,1722267.02,0,0
1762,51752,930204.38,0,0
1763,51753,329054.39,0,0
1764,51754,128149.73,0,0
1765,51755,270731.81,0,0
1766,51756,714417.22,0,0
1767,51757,1094632.39,0,0
1768,51758,1968478.83,0,0
1769,51759,1050357.6,0,0
1770,51760,3570230.14,0,0
1771,51761,252856.31,0,0
1772,51762,285010.58,0,0
1773,51763,64968.89,0,0
1774,51764,252343.77,0,0
1775,51765,996641.11,0,0
1776,51766,354069.16,0,0
1777,51767,433466.82,0,0
1778,51768,911925.7,0,0
1779,51769,1573139.02,0,0
1780,51770,3721259.76,0,0
1781,51771,1154166.61,0,0
1782,51772,487353.58,0,0
1783,51773,71655.89,0,0
1784,51774,399909.73,0,0
1785,51028,497289.55,0,0
1786,51775,2752043.21,0,0
1787,51776,42314.25,0,0
1788,51777,257292.63,0,0
1789,51778,406234.28,0,0
1790,51779,1241632.82,0,0
1791,51780,165708.52,0,0
1792,51781,828092.24,0,0
1793,51782,88727.29,0,0
1794,51783,511219.8,0,0
1795,51784,170195.3,0,0
1796,51785,180800.71,0,0
1797,51786,9361533.93,0,0
1798,51787,101659.36,0,0
1799,51788,30650.49,0,0
1800,51789,491706.39,0,0
1801,51790,3599979.57,0,0
1802,51791,136938.34,0,0
1803,51792,124327.11,0,0
1804,51793,370350.66,0,0
1805,51794,181300.12,0,0
1806,51795,255498.19,0,0
1807,51796,599475.33,0,0
1808,51797,237658.67,0,0
1809,51798,1874240.76,0,0
1810,51799,143579.87,0,0
1811,51800,77630.87,0,0
1812,51801,180616.3,0,0
1813,51802,186756.68,0,0
1814,51803,678033.33,0,0
1815,51804,1243201.55,0,0
1816,51805,39853.25,0,0
1817,51806,511372.2,0,0
1818,51807,1461681.91,0,0
1819,51808,208980.35,0,0
1820,51809,247102.33,0,0
1821,51810,28018.89,0,0
1822,51811,857317.21,0,0
1823,51812,427796.25,0,0
1824,51813,657897.53,0,0
1825,51814,967508.25,0,0
1826,51815,1412709.48,0,0
1827,51816,1184252.46,0,0
1828,51817,45493.7,0,0
1829,51818,1812433.46,0,0
1830,51819,203326.61,0,0
1831,51820,1364818.43,0,0
1832,51821,324685.01,0,0
1833,51822,242812.38,0,0
1834,51270,144366.25,0,0
1835,51823,1118691.07,0,0
1836,51824,1411927.98,0,0
1837,51825,884935.35,0,0
1838,51826,192556.71,0,0
1839,51827,2149658.47,1,0
1840,51828,103492.84,0,0
1841,51829,507689.38,0,0
1842,51830,142816.37,0,0
